time_key,open,close,high,low,volume
2024-11-15 09:30:00,307.56,307.29,308.0,306.66,440360
2024-11-15 09:31:00,307.32,307.5,307.67,307.02,8997
2024-11-15 09:32:00,307.56,307.92,308.25,307.33,10190
2024-11-15 09:33:00,307.92,308.506,308.506,307.9,3163
2024-11-15 09:34:00,308.36,308.42,308.94,308.36,14592
2024-11-15 09:35:00,308.35,308.11,308.55,308.092,9982
2024-11-15 09:36:00,308.22,308.29,308.73,307.95,15143
2024-11-15 09:37:00,308.51,308.415,308.59,308.2,15317
2024-11-15 09:38:00,308.47,308.34,308.59,308.29,13020
2024-11-15 09:39:00,308.37,308.16,308.37,308.02,10950
2024-11-15 09:40:00,308.26,307.99,308.36,307.94,12342
2024-11-15 09:41:00,307.9783,307.88,308.32,307.88,11544
2024-11-15 09:42:00,308.0097,308.438,308.61,308.0097,19204
2024-11-15 09:43:00,308.5,308.375,308.5075,308.14,19055
2024-11-15 09:44:00,308.415,308.46,308.58,308.4,12972
2024-11-15 09:45:00,308.46,308.655,308.73,308.41,8298
2024-11-15 09:46:00,308.79,308.855,308.96,308.56,6542
2024-11-15 09:47:00,308.8,308.71,308.98,308.71,12615
2024-11-15 09:48:00,308.7,308.74,308.87,308.62,8032
2024-11-15 09:49:00,308.69,308.81,308.88,308.56,10552
2024-11-15 09:50:00,308.875,308.92,308.92,308.67,6825
2024-11-15 09:51:00,308.757,308.42,308.845,308.38,5083
2024-11-15 09:52:00,308.415,308.255,308.415,308.255,4459
2024-11-15 09:53:00,308.26,308.115,308.42,308.03,9673
2024-11-15 09:54:00,308.17,308.065,308.24,308.02,8718
2024-11-15 09:55:00,308.065,307.92,308.113,307.62,10294
2024-11-15 09:56:00,307.86,308.04,308.06,307.76,10589
2024-11-15 09:57:00,308.07,307.96,308.085,307.96,6449
2024-11-15 09:58:00,307.96,307.9,308.0238,307.9,6366
2024-11-15 09:59:00,307.907,308.03,308.36,307.9,16417
2024-11-15 10:00:00,308.19,307.785,308.26,307.76,14983
2024-11-15 10:01:00,307.82,308.53,308.53,307.71,17999
2024-11-15 10:02:00,308.5,308.16,308.5,308.03,7169
2024-11-15 10:03:00,308.02,308.16,308.2243,308.02,4016
2024-11-15 10:04:00,308.12,308.827,308.827,308.12,12889
2024-11-15 10:05:00,308.745,308.785,309.19,308.745,16950
2024-11-15 10:06:00,308.68,309.105,309.11,308.68,7787
2024-11-15 10:07:00,308.97,309.13,309.17,308.87,5094
2024-11-15 10:08:00,309.1689,308.6987,309.1689,308.6987,9286
2024-11-15 10:09:00,308.6601,308.93,308.93,308.6601,8777
2024-11-15 10:10:00,308.96,308.93,309.13,308.84,9292
2024-11-15 10:11:00,308.925,308.91,309.02,308.64,20001
2024-11-15 10:12:00,308.91,308.8448,309.07,308.8448,6898
2024-11-15 10:13:00,308.8097,309.11,309.11,308.8097,4652
2024-11-15 10:14:00,309.04,309.275,309.33,309.04,5436
2024-11-15 10:15:00,309.25,308.9,309.28,308.725,9267
2024-11-15 10:16:00,308.91,309.01,309.04,308.811,5985
2024-11-15 10:17:00,309.04,309.02,309.19,308.985,11080
2024-11-15 10:18:00,309.02,309.185,309.28,308.9635,10645
2024-11-15 10:19:00,309.17,309.37,309.4,309.17,6780
2024-11-15 10:20:00,309.35,309.155,309.37,309.155,10604
2024-11-15 10:21:00,309.14,309.28,309.28,309.09,4966
2024-11-15 10:22:00,309.1,309.18,309.28,309.1,4764
2024-11-15 10:23:00,309.15,309.09,309.205,309.0,9588
2024-11-15 10:24:00,309.08,309.093,309.12,308.99,7116
2024-11-15 10:25:00,309.03,309.21,309.255,309.01,16649
2024-11-15 10:26:00,309.21,309.25,309.26,309.06,11038
2024-11-15 10:27:00,309.24,309.5,309.56,309.24,15256
2024-11-15 10:28:00,309.47,309.58,309.77,309.435,17031
2024-11-15 10:29:00,309.57,309.5,309.66,309.5,10233
2024-11-15 10:30:00,309.5,309.43,309.78,309.43,13441
2024-11-15 10:31:00,309.41,309.3774,309.43,309.3,5995
2024-11-15 10:32:00,309.38,309.505,309.51,309.36,11976
2024-11-15 10:33:00,309.52,309.51,309.55,309.44,9698
2024-11-15 10:34:00,309.5599,309.389,309.57,309.36,10418
2024-11-15 10:35:00,309.29,309.375,309.59,309.28,15997
2024-11-15 10:36:00,309.37,309.51,309.59,309.31,11907
2024-11-15 10:37:00,309.59,309.47,309.67,309.37,20004
2024-11-15 10:38:00,309.5,309.518,309.7,309.5,7724
2024-11-15 10:39:00,309.67,309.8,309.8,309.51,9799
2024-11-15 10:40:00,309.79,309.64,309.83,309.64,17929
2024-11-15 10:41:00,309.68,309.43,309.71,309.38,12423
2024-11-15 10:42:00,309.43,309.19,309.5,309.17,22159
2024-11-15 10:43:00,309.22,309.13,309.23,309.0075,21248
2024-11-15 10:44:00,309.0,309.22,309.336,309.0,8157
2024-11-15 10:45:00,309.22,309.65,309.65,309.22,21048
2024-11-15 10:46:00,309.59,309.55,309.66,309.52,6010
2024-11-15 10:47:00,309.505,309.56,309.61,309.42,13508
2024-11-15 10:48:00,309.59,309.94,309.96,309.54,20729
2024-11-15 10:49:00,309.97,309.705,309.99,309.5611,19667
2024-11-15 10:50:00,309.74,309.875,309.94,309.68,16970
2024-11-15 10:51:00,309.92,309.75,310.09,309.75,11857
2024-11-15 10:52:00,309.8176,309.44,309.8176,309.44,6406
2024-11-15 10:53:00,309.5017,309.58,309.76,309.49,13946
2024-11-15 10:54:00,309.605,309.81,309.81,309.6,8137
2024-11-15 10:55:00,309.82,310.01,310.06,309.67,15515
2024-11-15 10:56:00,309.96,310.27,310.31,309.96,6043
2024-11-15 10:57:00,310.27,309.815,310.27,309.815,9913
2024-11-15 10:58:00,309.835,309.98,310.19,309.835,12299
2024-11-15 10:59:00,310.03,310.0837,310.17,309.94,7193
2024-11-15 11:00:00,310.05,310.14,310.24,309.86,32952
2024-11-15 11:01:00,310.12,310.2,310.2,310.05,5028
2024-11-15 11:02:00,310.22,310.23,310.38,310.17,11956
2024-11-15 11:03:00,310.22,310.16,310.43,310.13,17235
2024-11-15 11:04:00,310.16,309.905,310.29,309.86,23452
2024-11-15 11:05:00,309.905,310.13,310.13,309.905,6696
2024-11-15 11:06:00,310.07,310.04,310.07,309.94,12239
2024-11-15 11:07:00,310.05,310.05,310.29,310.05,9932
2024-11-15 11:08:00,310.12,310.14,310.25,310.11,20955
2024-11-15 11:09:00,310.1,309.965,310.1,309.95,8138
2024-11-15 11:10:00,309.93,310.12,310.19,309.79,12924
2024-11-15 11:11:00,310.19,310.335,310.5,310.185,18481
2024-11-15 11:12:00,310.31,310.075,310.3356,310.055,8060
2024-11-15 11:13:00,310.12,310.24,310.32,310.12,13888
2024-11-15 11:14:00,310.25,310.24,310.32,310.21,8195
2024-11-15 11:15:00,310.2999,310.49,310.59,310.22,11563
2024-11-15 11:16:00,310.485,310.45,310.53,310.42,12260
2024-11-15 11:17:00,310.52,310.41,310.55,310.38,20204
2024-11-15 11:18:00,310.41,310.44,310.48,310.33,6890
2024-11-15 11:19:00,310.44,310.5,310.56,310.44,19668
2024-11-15 11:20:00,310.47,310.51,310.67,310.3555,12976
2024-11-15 11:21:00,310.59,310.46,310.6,310.46,6045
2024-11-15 11:22:00,310.44,310.29,310.4769,310.18,5708
2024-11-15 11:23:00,310.34,310.46,310.485,310.3,8863
2024-11-15 11:24:00,310.49,310.7,310.7,310.44,6885
2024-11-15 11:25:00,310.67,310.615,310.72,310.54,10238
2024-11-15 11:26:00,310.55,310.4,310.62,310.4,6641
2024-11-15 11:27:00,310.475,310.445,310.51,310.4,5382
2024-11-15 11:28:00,310.45,310.695,310.7,310.39,7341
2024-11-15 11:29:00,310.64,310.52,310.67,310.5,8076
2024-11-15 11:30:00,310.41,310.28,310.445,310.28,3633
2024-11-15 11:31:00,310.275,310.155,310.275,310.07,10614
2024-11-15 11:32:00,310.22,310.11,310.24,310.11,5641
2024-11-15 11:33:00,310.09,310.1,310.14,310.07,4002
2024-11-15 11:34:00,310.04,309.93,310.06,309.88,4599
2024-11-15 11:35:00,309.83,309.765,309.83,309.64,2496
2024-11-15 11:36:00,309.7,309.51,309.735,309.51,8184
2024-11-15 11:37:00,309.51,309.585,309.65,309.51,10306
2024-11-15 11:38:00,309.59,309.63,309.7,309.555,4777
2024-11-15 11:39:00,309.605,309.59,309.605,309.5254,2291
2024-11-15 11:40:00,309.52,309.44,309.5367,309.39,7049
2024-11-15 11:41:00,309.46,309.47,309.5,309.29,3111
2024-11-15 11:42:00,309.47,309.43,309.49,309.3701,3828
2024-11-15 11:43:00,309.44,309.54,309.57,309.44,4106
2024-11-15 11:44:00,309.505,309.52,309.52,309.33,5991
2024-11-15 11:45:00,309.58,309.5,309.58,309.432,3846
2024-11-15 11:46:00,309.56,309.77,309.77,309.485,8006
2024-11-15 11:47:00,309.8,309.805,309.84,309.64,15926
