time_key,open,close,high,low,volume
2025-06-09 04:00:00,550.7,550.7,550.7,550.7,984
2025-06-09 04:02:00,551.14,551.15,551.15,551.13,814
2025-06-09 04:04:00,551.25,551.25,551.25,551.25,169
2025-06-09 04:06:00,551.28,551.29,551.29,551.28,1007
2025-06-09 04:09:00,551.23,551.23,551.23,551.23,202
2025-06-09 04:11:00,551.31,551.31,551.31,551.31,538
2025-06-09 04:24:00,551.16,551.12,551.16,551.09,570
2025-06-09 04:25:00,551.02,551.02,551.02,551.02,203
2025-06-09 04:27:00,550.99,550.99,550.99,550.99,983
2025-06-09 04:44:00,550.75,550.75,550.75,550.75,137
2025-06-09 04:48:00,551.0,551.0,551.0,551.0,264
2025-06-09 04:50:00,551.24,551.24,551.24,551.24,136
2025-06-09 04:54:00,551.5,551.5,551.5,551.5,165
2025-06-09 04:55:00,551.51,551.54,551.54,551.51,668
2025-06-09 04:56:00,551.55,551.55,551.55,551.55,152
2025-06-09 05:14:00,551.21,551.21,551.21,551.21,143
2025-06-09 05:15:00,551.32,551.32,551.32,551.32,152
2025-06-09 05:38:00,551.4,551.4,551.4,551.4,129
2025-06-09 06:03:00,551.13,551.13,551.13,551.13,218
2025-06-09 06:26:00,550.97,550.97,550.97,550.97,153
2025-06-09 06:29:00,550.98,550.98,550.98,550.98,101
2025-06-09 06:46:00,550.92,550.92,550.92,550.92,218
2025-06-09 07:01:00,550.98,550.98,550.98,550.98,319
2025-06-09 07:05:00,551.19,551.19,551.19,551.19,184
2025-06-09 07:07:00,551.26,551.27,551.27,551.26,460
2025-06-09 07:12:00,551.19,551.19,551.19,551.19,160
2025-06-09 07:14:00,551.189,551.189,551.189,551.189,100
2025-06-09 07:16:00,551.23,551.42,551.42,551.23,1229
2025-06-09 07:17:00,551.36,551.23,551.36,551.23,1674
2025-06-09 07:19:00,551.31,551.31,551.31,551.31,145
2025-06-09 07:20:00,551.28,551.28,551.28,551.28,851
2025-06-09 07:21:00,551.42,551.43,551.43,551.42,679
2025-06-09 07:22:00,551.49,551.49,551.49,551.49,838
2025-06-09 07:25:00,551.31,551.31,551.31,551.31,203
2025-06-09 07:33:00,551.49,551.51,551.51,551.49,552
2025-06-09 07:34:00,551.63,551.63,551.63,551.63,462
2025-06-09 07:37:00,551.77,551.77,551.77,551.77,230
2025-06-09 07:38:00,551.83,551.72,551.83,551.7,1565
2025-06-09 07:39:00,551.78,551.77,551.78,551.77,389
2025-06-09 07:42:00,551.91,551.91,551.92,551.91,355
2025-06-09 07:45:00,551.6,551.6,551.6,551.6,227
2025-06-09 07:46:00,551.6,551.59,551.6,551.59,239
2025-06-09 07:47:00,551.67,551.67,551.67,551.67,206
2025-06-09 07:54:00,551.62,551.62,551.62,551.62,501
2025-06-09 07:58:00,551.84,551.84,551.84,551.84,278
2025-06-09 08:00:00,550.94,550.98,551.85,550.94,3343
2025-06-09 08:01:00,549.9,550.78,550.78,549.9,2830
2025-06-09 08:05:00,551.6,551.6,551.6,551.6,270
2025-06-09 08:07:00,551.5,551.5,551.5,551.5,238
2025-06-09 08:08:00,551.53,551.53,551.53,551.53,453
2025-06-09 08:09:00,551.43,551.43,551.43,551.43,680
2025-06-09 08:11:00,551.59,551.59,551.59,551.59,158
2025-06-09 08:13:00,551.4,551.4,551.4,551.4,312
2025-06-09 08:14:00,551.399,551.399,551.399,551.399,320
2025-06-09 08:15:00,551.37,551.37,551.37,551.37,382
2025-06-09 08:16:00,551.32,551.32,551.32,551.32,322
2025-06-09 08:22:00,551.64,551.64,551.64,551.64,324
2025-06-09 08:24:00,551.73,551.72,551.73,551.72,287
2025-06-09 08:25:00,551.71,551.7496,551.7496,551.71,272
2025-06-09 08:27:00,551.69,551.69,551.69,551.69,280
2025-06-09 08:28:00,551.71,551.71,551.71,551.71,379
2025-06-09 08:29:00,551.68,551.65,551.68,551.63,1019
2025-06-09 08:37:00,551.69,551.699,551.72,551.68,1654
2025-06-09 08:38:00,551.67,551.67,551.67,551.67,241
2025-06-09 08:42:00,551.63,551.63,551.63,551.63,137
2025-06-09 08:44:00,551.67,551.74,551.75,551.67,2504
2025-06-09 08:45:00,551.73,551.73,551.73,551.73,481
2025-06-09 08:48:00,551.69,551.69,551.69,551.69,293
2025-06-09 08:49:00,551.61,551.61,551.61,551.61,134
2025-06-09 08:52:00,551.55,551.55,551.55,551.55,282
2025-06-09 08:53:00,551.6498,551.6498,551.6498,551.6498,191
2025-06-09 08:54:00,551.58,551.5,551.58,551.5,653
2025-06-09 08:55:00,551.46,551.48,551.48,551.46,1208
2025-06-09 08:56:00,551.45,551.43,551.45,551.43,458
2025-06-09 08:58:00,551.44,551.44,551.44,551.44,314
2025-06-09 08:59:00,551.38,551.38,551.38,551.38,177
2025-06-09 09:00:00,551.46,551.48,551.49,551.45,1013
2025-06-09 09:01:00,551.43,551.43,551.43,551.43,442
2025-06-09 09:02:00,551.46,551.54,551.54,551.46,1187
2025-06-09 09:03:00,551.55,551.55,551.55,551.55,187
2025-06-09 09:04:00,551.5,551.5,551.5,551.5,389
2025-06-09 09:06:00,551.56,551.56,551.56,551.56,278
2025-06-09 09:09:00,551.4809,551.46,551.4809,551.46,781
2025-06-09 09:10:00,551.49,551.49,551.49,551.49,281
2025-06-09 09:11:00,551.5303,551.5303,551.5303,551.5303,474
2025-06-09 09:14:00,551.61,551.56,551.61,551.56,722
2025-06-09 09:15:00,551.51,551.53,551.53,551.51,739
2025-06-09 09:16:00,551.37,551.35,551.39,551.35,3682
2025-06-09 09:17:00,551.27,551.3,551.31,551.27,808
2025-06-09 09:18:00,551.23,551.3,551.32,551.23,3614
2025-06-09 09:19:00,551.27,551.28,551.28,551.27,769
2025-06-09 09:20:00,551.27,551.34,551.38,551.26,4550
2025-06-09 09:21:00,551.35,551.35,551.35,551.35,549
2025-06-09 09:22:00,551.49,551.55,551.57,551.49,1864
2025-06-09 09:23:00,551.56,551.62,551.62,551.56,1884
2025-06-09 09:24:00,551.58,551.58,551.58,551.58,611
2025-06-09 09:25:00,551.52,551.61,551.62,551.52,1663
2025-06-09 09:26:00,551.66,551.61,551.66,551.61,1448
2025-06-09 09:27:00,551.64,551.6,551.66,551.58,3690
2025-06-09 09:28:00,551.58,551.53,551.58,551.48,2375
2025-06-09 09:29:00,551.59,551.33,551.6,551.33,2611
