time_key,open,close,high,low,volume
2025-06-12 09:30:00,199.08,198.8988,199.39,198.74,928063
2025-06-12 09:31:00,198.79,198.79,198.9671,198.24,365113
2025-06-12 09:32:00,198.89,198.46,198.9,198.14,238338
2025-06-12 09:33:00,198.46,198.34,199.02,198.25,263543
2025-06-12 09:34:00,198.31,198.04,198.4484,197.88,366128
2025-06-12 09:35:00,198.08,198.34,198.5992,198.02,209963
2025-06-12 09:36:00,198.3358,198.26,198.39,198.0,164981
2025-06-12 09:37:00,198.27,198.01,198.29,197.94,167521
2025-06-12 09:38:00,198.03,198.47,198.54,197.905,308107
2025-06-12 09:39:00,198.49,198.33,198.58,198.28,193566
2025-06-12 09:40:00,198.3,198.22,198.57,198.2,203385
2025-06-12 09:41:00,198.225,198.225,198.29,198.01,141551
2025-06-12 09:42:00,198.23,198.25,198.33,198.14,132956
2025-06-12 09:43:00,198.28,197.95,198.28,197.91,307587
2025-06-12 09:44:00,197.9431,197.87,198.0,197.7396,241379
2025-06-12 09:45:00,197.87,197.9705,198.11,197.82,209141
2025-06-12 09:46:00,197.97,197.865,198.06,197.82,155373
2025-06-12 09:47:00,197.88,198.08,198.0997,197.84,95276
2025-06-12 09:48:00,198.07,198.07,198.26,197.99,150320
2025-06-12 09:49:00,198.07,198.01,198.09,197.94,109860
2025-06-12 09:50:00,198.0,198.015,198.13,197.9,158733
2025-06-12 09:51:00,198.02,198.035,198.18,197.9,124192
2025-06-12 09:52:00,198.02,198.04,198.23,197.98,113690
2025-06-12 09:53:00,198.04,198.05,198.055,197.905,89600
2025-06-12 09:54:00,198.045,198.19,198.24,198.045,111313
2025-06-12 09:55:00,198.19,197.76,198.21,197.74,234979
2025-06-12 09:56:00,197.75,197.81,197.91,197.74,103936
2025-06-12 09:57:00,197.82,197.99,198.03,197.79,87871
2025-06-12 09:58:00,197.985,198.0464,198.06,197.93,93530
2025-06-12 09:59:00,198.037,197.94,198.11,197.88,111122
2025-06-12 10:00:00,197.94,198.0105,198.0765,197.885,137626
2025-06-12 10:01:00,198.02,197.823,198.04,197.82,118754
2025-06-12 10:02:00,197.82,197.59,197.91,197.59,196347
2025-06-12 10:03:00,197.5799,197.57,197.6458,197.495,176299
2025-06-12 10:04:00,197.55,197.7,197.75,197.525,125325
2025-06-12 10:05:00,197.71,197.62,197.7676,197.6,114361
2025-06-12 10:06:00,197.62,197.5,197.64,197.3601,198743
2025-06-12 10:07:00,197.5,198.11,198.12,197.5,240316
2025-06-12 10:08:00,198.11,198.31,198.34,198.04,193439
2025-06-12 10:09:00,198.29,198.2508,198.44,198.19,183289
2025-06-12 10:10:00,198.25,198.3475,198.39,198.1,154600
2025-06-12 10:11:00,198.36,198.19,198.37,198.1,103495
2025-06-12 10:12:00,198.195,198.16,198.31,198.14,138779
2025-06-12 10:13:00,198.1764,198.36,198.38,198.17,121866
2025-06-12 10:14:00,198.345,198.26,198.43,198.2236,91125
2025-06-12 10:15:00,198.26,198.38,198.3852,198.25,79486
2025-06-12 10:16:00,198.39,198.38,198.45,198.22,133782
2025-06-12 10:17:00,198.39,198.4127,198.45,198.26,114631
2025-06-12 10:18:00,198.43,198.33,198.54,198.3,138796
2025-06-12 10:19:00,198.34,198.3299,198.39,198.275,102173
2025-06-12 10:20:00,198.32,198.4697,198.53,198.32,83562
2025-06-12 10:21:00,198.47,198.41,198.53,198.39,81308
2025-06-12 10:22:00,198.41,198.2953,198.4779,198.16,167897
2025-06-12 10:23:00,198.2844,198.285,198.35,198.16,78862
2025-06-12 10:24:00,198.27,198.28,198.29,198.2036,51986
2025-06-12 10:25:00,198.27,198.29,198.33,198.22,73493
2025-06-12 10:26:00,198.3,198.3599,198.3599,198.275,55767
2025-06-12 10:27:00,198.34,198.2177,198.41,198.21,73857
2025-06-12 10:28:00,198.2,198.185,198.27,198.15,99093
2025-06-12 10:29:00,198.19,198.0667,198.2069,197.9601,143276
2025-06-12 10:30:00,198.08,198.15,198.17,198.0,71997
2025-06-12 10:31:00,198.15,198.25,198.32,198.1105,80310
2025-06-12 10:32:00,198.27,198.08,198.3,198.05,91960
2025-06-12 10:33:00,198.07,198.27,198.29,198.06,72413
2025-06-12 10:34:00,198.27,198.2899,198.37,198.265,106052
2025-06-12 10:35:00,198.28,198.1904,198.34,198.155,125002
2025-06-12 10:36:00,198.1901,198.31,198.32,198.18,80429
2025-06-12 10:37:00,198.31,198.489,198.49,198.29,95671
2025-06-12 10:38:00,198.4882,198.43,198.5088,198.33,61620
