time_key,open,close,high,low,volume
2024-05-10 09:30:00,412.935,412.17,413.06,411.8,253104
2024-05-10 09:31:00,412.09,412.61,412.76,411.95,47936
2024-05-10 09:32:00,412.62,413.1601,413.3399,412.62,57592
2024-05-10 09:33:00,413.23,413.79,414.08,413.19,93823
2024-05-10 09:34:00,413.85,414.405,414.58,413.83,91123
2024-05-10 09:35:00,414.3931,414.325,414.585,414.15,82799
2024-05-10 09:36:00,414.37,414.3475,414.44,414.14,79011
2024-05-10 09:37:00,414.3803,415.295,415.319,414.33,175307
2024-05-10 09:38:00,415.2901,415.08,415.32,414.97,59556
2024-05-10 09:39:00,415.06,415.1074,415.38,414.81,64821
2024-05-10 09:40:00,415.1161,415.28,415.38,415.07,54909
2024-05-10 09:41:00,415.2969,414.93,415.37,414.92,65230
2024-05-10 09:42:00,414.88,414.635,415.2,414.61,66047
2024-05-10 09:43:00,414.6599,414.73,414.865,414.46,71482
2024-05-10 09:44:00,414.75,414.56,414.79,414.43,50304
2024-05-10 09:45:00,414.58,414.635,414.7796,414.43,36578
2024-05-10 09:46:00,414.68,414.58,414.7199,414.37,42287
2024-05-10 09:47:00,414.55,414.545,414.64,414.44,24987
2024-05-10 09:48:00,414.555,414.965,415.05,414.555,52464
2024-05-10 09:49:00,414.925,414.93,415.06,414.9,26443
2024-05-10 09:50:00,414.95,414.62,414.99,414.53,23414
2024-05-10 09:51:00,414.64,414.375,414.6546,414.24,30336
2024-05-10 09:52:00,414.395,414.18,414.395,414.06,38081
2024-05-10 09:53:00,414.1678,414.15,414.27,414.1,20196
2024-05-10 09:54:00,414.17,414.39,414.4742,414.1,21917
2024-05-10 09:55:00,414.4,414.4381,414.51,414.31,22410
2024-05-10 09:56:00,414.42,414.6116,414.6499,414.4,21544
2024-05-10 09:57:00,414.58,414.35,414.64,414.35,22417
2024-05-10 09:58:00,414.34,414.3999,414.49,414.34,12779
2024-05-10 09:59:00,414.37,414.14,414.39,414.04,38756
