time_key,open,close,high,low,volume
2026-03-11 04:00:00,261.04,260.95,261.04,260.95,868
2026-03-11 04:02:00,260.88,260.88,260.88,260.88,138
2026-03-11 04:03:00,260.83,260.83,260.83,260.83,1062
2026-03-11 04:12:00,260.88,260.88,260.88,260.88,232
2026-03-11 04:37:00,261.2,261.2,261.2,261.2,183
2026-03-11 04:51:00,260.94,260.9,260.94,260.9,350
2026-03-11 04:54:00,260.89,260.8,260.89,260.8,334
2026-03-11 04:55:00,260.65,260.65,260.65,260.65,1812
2026-03-11 05:01:00,260.66,260.68,260.68,260.66,982
2026-03-11 05:07:00,260.49,260.49,260.49,260.49,133
2026-03-11 05:12:00,260.58,260.58,260.58,260.58,353
2026-03-11 05:13:00,260.52,260.52,260.52,260.52,110
2026-03-11 05:21:00,260.77,260.77,260.77,260.77,321
2026-03-11 05:28:00,260.63,260.54,260.63,260.54,952
2026-03-11 05:31:00,260.59,260.59,260.59,260.59,980
2026-03-11 06:03:00,260.49,260.56,260.56,260.49,599
2026-03-11 06:05:00,260.74,260.74,260.74,260.74,288
2026-03-11 06:15:00,260.83,260.83,260.83,260.83,543
2026-03-11 06:32:00,261.05,261.05,261.05,261.05,232
2026-03-11 06:46:00,261.18,261.2,261.2,261.18,387
2026-03-11 06:50:00,261.1,261.1,261.1,261.1,784
2026-03-11 06:58:00,261.08,261.08,261.08,261.08,327
2026-03-11 07:00:00,261.11,261.11,261.11,261.11,366
2026-03-11 07:02:00,261.27,261.27,261.27,261.27,353
2026-03-11 07:05:00,261.3,261.3,261.3,261.3,208
2026-03-11 07:06:00,261.21,261.2,261.21,261.2,368
2026-03-11 07:15:00,261.39,261.39,261.39,261.39,244
2026-03-11 07:19:00,261.16,261.16,261.16,261.16,877
2026-03-11 07:21:00,261.24,261.11,261.24,261.11,545
2026-03-11 07:26:00,261.24,261.24,261.24,261.24,190
2026-03-11 07:31:00,261.17,261.17,261.17,261.17,162
2026-03-11 07:37:00,261.16,261.12,261.16,261.11,1467
2026-03-11 07:38:00,261.07,261.08,261.08,261.07,527
2026-03-11 07:43:00,260.92,260.76,260.92,260.76,2656
2026-03-11 07:45:00,260.63,260.63,260.63,260.63,560
2026-03-11 07:50:00,260.79,260.79,260.79,260.79,1403
2026-03-11 07:52:00,260.65,260.65,260.65,260.65,210
2026-03-11 07:57:00,260.75,260.76,260.76,260.75,421
2026-03-11 08:00:00,261.02,260.65,261.6,260.5,29059
2026-03-11 08:01:00,261.31,261.31,261.31,261.31,4298
2026-03-11 08:02:00,260.6649,260.6649,260.6649,260.6649,788
2026-03-11 08:03:00,260.82,260.83,260.83,260.82,739
2026-03-11 08:04:00,260.62,260.7871,260.7871,260.62,3050
2026-03-11 08:08:00,260.51,260.5,260.51,260.5,276
2026-03-11 08:09:00,260.5,260.5301,260.5301,260.5,556
2026-03-11 08:12:00,260.53,260.53,260.53,260.53,216
2026-03-11 08:17:00,260.82,260.82,260.82,260.82,102
2026-03-11 08:18:00,260.8024,260.8024,260.8024,260.8024,313
2026-03-11 08:25:00,260.5,260.5,260.5,260.5,428
2026-03-11 08:29:00,260.81,260.82,260.83,260.81,1161
2026-03-11 08:30:00,261.0,261.27,261.47,261.0,3235
2026-03-11 08:31:00,261.11,261.11,261.11,261.11,497
2026-03-11 08:32:00,260.88,260.61,260.88,260.61,1174
2026-03-11 08:33:00,260.53,260.2,260.62,260.2,3286
2026-03-11 08:34:00,260.2,260.2,260.2,260.2,575
2026-03-11 08:35:00,260.6659,260.6659,260.6659,260.6659,625
2026-03-11 08:36:00,260.6,260.6,260.6,260.6,541
2026-03-11 08:40:00,260.75,260.75,260.75,260.75,143
2026-03-11 08:41:00,260.38,260.38,260.38,260.38,309
2026-03-11 08:42:00,260.27,260.2,260.34,260.2,4383
2026-03-11 08:45:00,260.28,260.0,260.28,260.0,2412
2026-03-11 08:46:00,260.0515,260.0,260.07,260.0,3006
2026-03-11 08:47:00,260.0,260.0,260.0,260.0,2270
2026-03-11 08:49:00,260.27,260.27,260.27,260.27,752
2026-03-11 08:52:00,260.26,260.26,260.26,260.26,217
2026-03-11 08:53:00,260.25,260.25,260.25,260.25,439
2026-03-11 09:00:00,260.35,260.49,260.4921,260.35,1291
2026-03-11 09:01:00,260.5,260.48,260.5,260.48,945
2026-03-11 09:03:00,260.55,260.3424,260.55,260.3424,266
2026-03-11 09:05:00,260.7,260.73,260.73,260.7,694
2026-03-11 09:09:00,260.6188,260.45,260.6188,260.45,1607
2026-03-11 09:10:00,260.45,260.45,260.45,260.45,340
2026-03-11 09:11:00,260.45,260.45,260.45,260.45,131
2026-03-11 09:12:00,260.58,260.58,260.58,260.58,503
2026-03-11 09:13:00,260.79,260.79,260.79,260.79,356
2026-03-11 09:16:00,260.53,260.6,260.6,260.53,1358
2026-03-11 09:19:00,260.5084,260.65,260.78,260.5084,2026
2026-03-11 09:21:00,260.63,260.63,260.63,260.63,453
2026-03-11 09:23:00,260.65,260.65,260.65,260.65,739
2026-03-11 09:24:00,260.59,260.45,260.66,260.45,5795
2026-03-11 09:25:00,260.52,260.72,260.72,260.52,845
2026-03-11 09:26:00,260.7696,261.1193,261.1193,260.7696,5346
2026-03-11 09:27:00,261.11,261.07,261.44,261.07,4891
2026-03-11 09:28:00,261.31,261.4091,261.46,261.31,4288
2026-03-11 09:29:00,261.3993,261.16,261.3993,261.15,6347
2026-03-11 09:30:00,261.09,261.28,261.36,260.21,413389
2026-03-11 09:31:00,261.225,261.46,261.65,261.1609,108122
2026-03-11 09:32:00,261.46,261.26,261.81,261.16,95680
2026-03-11 09:33:00,261.34,261.56,261.73,261.29,63466
2026-03-11 09:34:00,261.61,261.71,261.8,261.32,88134
2026-03-11 09:35:00,261.67,261.27,261.87,261.22,78912
2026-03-11 09:36:00,261.34,261.57,261.72,261.2,35989
2026-03-11 09:37:00,261.56,261.8,261.88,261.39,70345
2026-03-11 09:38:00,261.8,261.92,261.92,261.69,61686
2026-03-11 09:39:00,261.93,261.8492,262.02,261.69,63169
2026-03-11 09:40:00,261.9,261.76,261.9092,261.49,56506
2026-03-11 09:41:00,261.8399,261.59,261.8399,261.36,72849
2026-03-11 09:42:00,261.61,261.575,261.68,261.4401,47673
2026-03-11 09:43:00,261.595,261.57,261.655,261.35,39557
2026-03-11 09:44:00,261.4901,261.355,261.58,261.31,53486
2026-03-11 09:45:00,261.32,261.61,261.73,261.25,70447
2026-03-11 09:46:00,261.58,261.13,261.58,261.09,86958
2026-03-11 09:47:00,261.13,260.98,261.25,260.86,79442
2026-03-11 09:48:00,260.955,261.01,261.12,260.9,62265
2026-03-11 09:49:00,260.99,260.88,261.0,260.745,62465
2026-03-11 09:50:00,260.855,260.74,260.9499,260.72,66364
2026-03-11 09:51:00,260.78,260.781,260.85,260.68,37089
2026-03-11 09:52:00,260.77,260.85,260.9,260.57,48564
2026-03-11 09:53:00,260.88,260.91,261.12,260.88,62456
2026-03-11 09:54:00,260.91,260.725,260.92,260.68,40270
2026-03-11 09:55:00,260.74,260.78,260.93,260.66,48899
2026-03-11 09:56:00,260.76,260.88,260.9266,260.59,53729
2026-03-11 09:57:00,260.87,260.995,261.0,260.7,57414
2026-03-11 09:58:00,260.995,261.42,261.5,260.995,64830
2026-03-11 09:59:00,261.4,261.28,261.4,261.1601,69488
2026-03-11 10:00:00,261.28,262.03,262.13,261.22,160930
2026-03-11 10:01:00,261.99,261.74,262.13,261.625,88478
2026-03-11 10:02:00,261.7051,261.4001,261.7385,261.4001,54072
2026-03-11 10:03:00,261.365,260.9957,261.415,260.87,83272
2026-03-11 10:04:00,261.05,261.16,261.415,261.05,52927
2026-03-11 10:05:00,261.1207,261.37,261.44,261.1207,47523
2026-03-11 10:06:00,261.38,261.195,261.5,261.1,55110
2026-03-11 10:07:00,261.19,261.1464,261.25,261.0591,35157
2026-03-11 10:08:00,261.1,261.02,261.12,260.82,67153
2026-03-11 10:09:00,261.07,260.8701,261.14,260.82,61490
2026-03-11 10:10:00,260.92,261.03,261.2,260.92,60659
2026-03-11 10:11:00,261.03,260.9845,261.115,260.81,46172
2026-03-11 10:12:00,260.93,260.91,261.05,260.7254,52781
2026-03-11 10:13:00,260.87,260.8201,261.0499,260.8201,45921
2026-03-11 10:14:00,260.8991,260.8681,260.995,260.8,67124
2026-03-11 10:15:00,260.86,260.75,261.09,260.65,66356
2026-03-11 10:16:00,260.71,260.5591,260.72,260.42,60440
2026-03-11 10:17:00,260.56,260.55,260.6501,260.44,79996
2026-03-11 10:18:00,260.545,260.7899,260.7899,260.51,34950
2026-03-11 10:19:00,260.79,260.78,260.9799,260.68,56570
2026-03-11 10:20:00,260.8,260.685,260.8583,260.63,36997
2026-03-11 10:21:00,260.68,260.5,260.73,260.48,48397
2026-03-11 10:22:00,260.53,260.591,260.6088,260.45,48290
2026-03-11 10:23:00,260.58,260.26,260.6,260.21,69101
2026-03-11 10:24:00,260.27,260.25,260.36,260.18,47455
2026-03-11 10:25:00,260.24,260.2,260.34,260.16,62654
2026-03-11 10:26:00,260.19,260.07,260.29,260.01,48414
2026-03-11 10:27:00,260.0505,259.64,260.06,259.55,100594
2026-03-11 10:28:00,259.65,259.645,259.67,259.55,67257
2026-03-11 10:29:00,259.67,259.995,260.0,259.64,67762
2026-03-11 10:30:00,260.015,260.1399,260.1399,259.8901,40578
2026-03-11 10:31:00,260.18,260.099,260.36,259.995,53388
2026-03-11 10:32:00,260.065,260.07,260.13,259.995,36065
2026-03-11 10:33:00,260.07,259.98,260.0807,259.95,27975
2026-03-11 10:34:00,259.985,260.07,260.07,259.86,47610
2026-03-11 10:35:00,260.08,260.075,260.21,259.93,49837
2026-03-11 10:36:00,260.06,260.215,260.295,260.06,54893
2026-03-11 10:37:00,260.213,260.385,260.3893,260.16,50995
2026-03-11 10:38:00,260.4,260.4,260.5,260.3417,63460
2026-03-11 10:39:00,260.405,260.15,260.43,260.03,44121
2026-03-11 10:40:00,260.16,260.1699,260.23,260.07,36962
2026-03-11 10:41:00,260.14,260.15,260.1699,260.03,40325
2026-03-11 10:42:00,260.17,260.215,260.32,260.12,32486
2026-03-11 10:43:00,260.23,260.205,260.32,260.1304,43975
2026-03-11 10:44:00,260.205,260.41,260.5095,260.19,66727
2026-03-11 10:45:00,260.4122,260.505,260.52,260.28,58215
2026-03-11 10:46:00,260.51,260.335,260.59,260.335,35699
2026-03-11 10:47:00,260.33,260.6,260.6,260.33,34378
2026-03-11 10:48:00,260.6022,260.575,260.635,260.43,43931
2026-03-11 10:49:00,260.56,260.56,260.6,260.47,40279
2026-03-11 10:50:00,260.58,260.75,260.8,260.57,63361
2026-03-11 10:51:00,260.75,260.7234,260.765,260.59,36171
2026-03-11 10:52:00,260.73,260.63,260.7599,260.58,39845
2026-03-11 10:53:00,260.64,260.64,260.72,260.61,24796
2026-03-11 10:54:00,260.63,260.71,260.72,260.62,36584
2026-03-11 10:55:00,260.71,260.61,260.72,260.59,45385
2026-03-11 10:56:00,260.6099,260.52,260.65,260.48,32702
2026-03-11 10:57:00,260.525,260.75,260.78,260.5124,37163
2026-03-11 10:58:00,260.79,260.7,260.83,260.6301,35276
2026-03-11 10:59:00,260.7,260.72,260.74,260.58,52425
2026-03-11 11:00:00,260.75,260.895,260.96,260.7033,78551
2026-03-11 11:01:00,260.87,260.63,260.89,260.57,40102
2026-03-11 11:02:00,260.6,260.41,260.6,260.29,45534
2026-03-11 11:03:00,260.39,260.5001,260.6,260.37,29967
2026-03-11 11:04:00,260.44,260.865,260.88,260.4,55937
2026-03-11 11:05:00,260.865,260.7978,260.865,260.71,46555
2026-03-11 11:06:00,260.8,260.68,260.83,260.6201,46084
2026-03-11 11:07:00,260.665,260.67,260.7899,260.64,23548
2026-03-11 11:08:00,260.67,260.5883,260.67,260.43,47831
2026-03-11 11:09:00,260.565,260.62,260.62,260.505,21899
2026-03-11 11:10:00,260.6,260.56,260.83,260.56,33345
2026-03-11 11:11:00,260.525,260.47,260.58,260.4,43861
2026-03-11 11:12:00,260.44,260.03,260.52,260.0,82573
2026-03-11 11:13:00,260.06,260.25,260.33,259.95,59537
2026-03-11 11:14:00,260.27,260.39,260.435,260.24,26492
2026-03-11 11:15:00,260.4,260.22,260.4699,260.2001,36323
2026-03-11 11:16:00,260.235,260.315,260.44,260.235,45847
2026-03-11 11:17:00,260.305,260.18,260.33,260.16,28693
2026-03-11 11:18:00,260.17,260.385,260.4,260.09,37174
2026-03-11 11:19:00,260.42,260.45,260.5199,260.39,62792
2026-03-11 11:20:00,260.43,260.64,260.72,260.42,45713
2026-03-11 11:21:00,260.62,260.59,260.7209,260.56,26386
2026-03-11 11:22:00,260.575,260.46,260.62,260.43,26059
2026-03-11 11:23:00,260.42,260.78,260.8,260.33,55997
2026-03-11 11:24:00,260.76,260.85,260.92,260.705,45228
2026-03-11 11:25:00,260.85,260.7399,260.93,260.72,32899
2026-03-11 11:26:00,260.74,260.63,260.78,260.6014,36537
2026-03-11 11:27:00,260.65,260.5301,260.665,260.41,42812
2026-03-11 11:28:00,260.5387,260.5201,260.64,260.4701,35266
2026-03-11 11:29:00,260.51,260.1,260.51,260.09,59024
2026-03-11 11:30:00,260.12,259.99,260.23,259.9,88459
2026-03-11 11:31:00,260.0,259.99,260.01,259.85,37986
2026-03-11 11:32:00,259.973,260.24,260.25,259.945,51796
2026-03-11 11:33:00,260.22,260.28,260.34,260.21,33656
2026-03-11 11:34:00,260.28,260.265,260.47,260.25,44344
2026-03-11 11:35:00,260.28,260.23,260.34,260.175,28049
2026-03-11 11:36:00,260.22,260.305,260.3438,260.19,23347
2026-03-11 11:37:00,260.31,260.4001,260.4499,260.2604,28868
2026-03-11 11:38:00,260.39,260.53,260.5617,260.365,41079
2026-03-11 11:39:00,260.535,260.42,260.55,260.3694,33597
2026-03-11 11:40:00,260.43,260.43,260.58,260.42,25992
2026-03-11 11:41:00,260.46,260.45,260.5799,260.44,23466
2026-03-11 11:42:00,260.43,260.47,260.53,260.41,26914
