time_key,open,close,high,low,volume,turnover,last_close
2026-01-08 09:30:00,618.5,618.5,618.5,618.5,529000,327186500.0,624.5
2026-01-08 09:31:00,619.5,617.0,621.0,616.0,343900,212516000.0,618.5
2026-01-08 09:32:00,616.5,616.0,617.0,615.5,229200,141217640.2,617.0
2026-01-08 09:33:00,616.0,615.5,616.5,615.0,116200,71533675.0,616.0
2026-01-08 09:34:00,615.5,616.0,616.0,615.0,149700,92136300.0,615.5
2026-01-08 09:35:00,616.0,616.0,616.5,615.5,65500,40367150.0,616.0
2026-01-08 09:36:00,616.5,616.0,616.5,615.5,100400,61832700.0,616.0
2026-01-08 09:37:00,616.0,616.5,617.0,616.0,43100,26577932.2,616.0
2026-01-08 09:38:00,617.0,616.0,617.0,615.5,169700,104530800.0,616.5
2026-01-08 09:39:00,616.0,616.0,616.5,615.0,157800,97138225.0,616.0
2026-01-08 09:40:00,616.0,616.5,617.0,615.5,87800,54113850.0,616.0
2026-01-08 09:41:00,616.5,616.0,617.0,615.0,137600,84778925.0,616.5
2026-01-08 09:42:00,616.0,615.0,616.0,615.0,43800,26960350.0,616.0
2026-01-08 09:43:00,615.0,614.5,615.5,614.0,333500,205051200.0,615.0
2026-01-08 09:44:00,614.5,615.5,616.0,614.5,74900,46080225.0,614.5
2026-01-08 09:45:00,615.5,616.0,616.0,615.0,46500,28611781.6,615.5
2026-01-08 09:46:00,615.5,615.5,616.0,615.0,69900,43022900.0,616.0
2026-01-08 09:47:00,616.0,615.5,616.0,615.0,95100,58558856.4,615.5
2026-01-08 09:48:00,615.0,615.5,616.5,615.0,112900,69509250.0,615.5
2026-01-08 09:49:00,615.5,615.5,616.5,615.5,55500,34183075.0,615.5
2026-01-08 09:50:00,616.0,616.5,616.5,615.5,63200,38935125.0,615.5
2026-01-08 09:51:00,617.0,618.0,618.5,616.5,79300,48981214.6,616.5
2026-01-08 09:52:00,618.5,618.5,619.0,617.5,122300,75591525.0,618.0
2026-01-08 09:53:00,618.5,617.5,619.0,617.0,52300,32329975.0,618.5
2026-01-08 09:54:00,617.0,617.0,617.5,616.5,37200,22956525.0,617.5
2026-01-08 09:55:00,617.0,616.5,617.5,616.5,15500,9562550.0,617.0
2026-01-08 09:56:00,617.0,617.5,618.0,616.5,50800,31358750.0,616.5
2026-01-08 09:57:00,618.0,618.0,618.5,617.0,68900,42565525.0,617.5
2026-01-08 09:58:00,617.5,618.0,618.0,617.0,46500,28709050.0,618.0
2026-01-08 09:59:00,617.5,617.5,618.0,617.5,12600,7784400.0,618.0
2026-01-08 10:00:00,618.0,618.5,619.0,617.5,85400,52786325.0,617.5
2026-01-08 10:01:00,618.0,617.5,618.5,617.0,68600,42385175.0,618.5
2026-01-08 10:02:00,617.5,618.0,618.5,617.5,28900,17858902.9,617.5
2026-01-08 10:03:00,617.5,617.5,618.0,617.0,38800,23957300.0,618.0
2026-01-08 10:04:00,617.0,616.0,617.5,616.0,57700,35581975.0,617.5
2026-01-08 10:05:00,616.0,616.0,616.5,616.0,16500,10168125.0,616.0
2026-01-08 10:06:00,616.0,615.5,616.5,615.5,66200,40769275.0,616.0
2026-01-08 10:07:00,616.0,616.0,616.5,615.5,78800,48534300.0,615.5
2026-01-08 10:08:00,616.5,616.0,616.5,615.5,35200,21688400.0,616.0
2026-01-08 10:09:00,616.0,616.0,617.0,615.5,99400,61247500.0,616.0
2026-01-08 10:10:00,617.0,615.5,617.0,615.5,38900,23959550.0,616.0
2026-01-08 10:11:00,615.5,615.5,616.0,615.0,60100,36993600.0,615.5
2026-01-08 10:12:00,615.5,615.5,616.5,615.5,84300,51928239.8,615.5
2026-01-08 10:13:00,615.5,615.5,616.0,615.5,22200,13664875.0,615.5
2026-01-08 10:14:00,616.0,615.5,616.0,615.5,28900,17789775.0,615.5
2026-01-08 10:15:00,615.5,615.5,616.0,615.5,9800,6032950.0,615.5
2026-01-08 10:16:00,615.5,615.0,616.0,615.0,57600,35450228.7,615.5
2026-01-08 10:17:00,615.5,615.5,615.5,615.0,12800,7876200.0,615.0
2026-01-08 10:18:00,615.0,615.5,616.0,615.0,132500,81532325.0,615.5
2026-01-08 10:19:00,615.5,615.5,616.0,615.0,71100,43760750.0,615.5
2026-01-08 10:20:00,615.0,615.5,616.0,615.0,28100,17295000.0,615.5
2026-01-08 10:21:00,615.5,615.0,616.0,615.0,29700,18278275.0,615.5
2026-01-08 10:22:00,615.5,615.5,615.5,615.0,11500,7076195.0,615.0
2026-01-08 10:23:00,615.5,615.0,615.5,615.0,31000,19072000.0,615.5
2026-01-08 10:24:00,615.0,615.5,615.5,615.0,50200,30880225.0,615.0
2026-01-08 10:25:00,615.0,615.5,615.5,615.0,26000,15994875.0,615.5
2026-01-08 10:26:00,615.5,615.5,615.5,615.0,10800,6644600.0,615.5
2026-01-08 10:27:00,615.5,615.0,615.5,615.0,21000,12921125.0,615.5
2026-01-08 10:28:00,615.5,615.5,615.5,615.0,29300,18025775.0,615.0
2026-01-08 10:29:00,615.5,616.0,616.0,615.0,74100,45611175.0,615.5
2026-01-08 10:30:00,616.0,616.5,616.5,615.5,94800,58394900.0,616.0
2026-01-08 10:31:00,616.5,616.0,616.5,615.5,62800,38683225.0,616.5
2026-01-08 10:32:00,616.0,616.0,616.5,616.0,5300,3265425.0,616.0
2026-01-08 10:33:00,616.0,615.5,616.5,615.5,31800,19584950.0,616.0
2026-01-08 10:34:00,615.5,615.5,616.0,615.5,14900,9175437.8,615.5
2026-01-08 10:35:00,615.5,616.0,616.0,615.5,8700,5357100.0,615.5
2026-01-08 10:36:00,615.5,615.5,616.0,615.5,10500,6464400.0,616.0
2026-01-08 10:37:00,615.5,615.5,616.0,615.5,24800,15269200.0,615.5
2026-01-08 10:38:00,615.5,615.5,616.0,615.5,27600,16990050.0,615.5
2026-01-08 10:39:00,615.5,615.0,615.5,615.0,81200,49970000.0,615.5
2026-01-08 10:40:00,615.5,615.5,615.5,615.0,30400,18700225.0,615.0
2026-01-08 10:41:00,615.0,615.0,615.5,615.0,52400,32228550.0,615.5
2026-01-08 10:42:00,615.5,614.5,615.5,614.5,173000,106392250.0,615.0
2026-01-08 10:43:00,614.5,615.0,615.0,614.5,22900,14075200.0,614.5
2026-01-08 10:44:00,614.5,614.5,615.0,614.5,24300,14934975.0,615.0
2026-01-08 10:45:00,614.5,614.5,615.0,614.5,40200,24713000.0,614.5
2026-01-08 10:46:00,614.5,615.5,615.5,614.5,83300,51224800.0,614.5
2026-01-08 10:47:00,615.5,615.0,615.5,615.0,11400,7012300.0,615.5
2026-01-08 10:48:00,615.5,615.0,615.5,615.0,19300,11871426.7,615.0
2026-01-08 10:49:00,615.0,614.5,615.5,614.5,72400,44525575.0,615.0
2026-01-08 10:50:00,614.5,614.5,615.0,614.0,50500,31024550.0,614.5
2026-01-08 10:51:00,614.0,614.0,614.5,614.0,20800,12772200.0,614.5
2026-01-08 10:52:00,614.5,614.0,614.5,614.0,66700,40957300.0,614.0
2026-01-08 10:53:00,614.0,614.0,614.0,613.5,57000,34981250.0,614.0
2026-01-08 10:54:00,613.5,613.5,614.0,613.5,30500,18715700.0,614.0
2026-01-08 10:55:00,614.0,613.5,614.0,613.5,51400,31550050.0,613.5
2026-01-08 10:56:00,613.5,613.5,614.0,613.0,85800,52644750.0,613.5
2026-01-08 10:57:00,613.0,613.5,614.0,613.0,59800,36676300.0,613.5
2026-01-08 10:58:00,613.0,614.0,614.5,613.0,70200,43100600.0,613.5
2026-01-08 10:59:00,614.5,614.0,615.0,614.0,39900,24523968.2,614.0
2026-01-08 11:00:00,614.5,615.0,615.5,614.5,62400,38381000.0,614.0
2026-01-08 11:01:00,615.5,615.5,616.0,615.0,54900,33804150.0,615.0
2026-01-08 11:02:00,615.0,614.5,615.5,614.5,40900,25150000.0,615.5
2026-01-08 11:03:00,615.0,615.0,615.0,614.0,19800,12171275.0,614.5
2026-01-08 11:04:00,615.0,614.5,615.0,614.5,30400,18689150.0,615.0
2026-01-08 11:05:00,615.0,614.0,615.0,614.0,12900,7925775.0,614.5
2026-01-08 11:06:00,614.5,614.0,614.5,614.0,12100,7432250.0,614.0
2026-01-08 11:07:00,614.5,615.0,615.0,614.0,63500,39023250.0,614.0
2026-01-08 11:08:00,615.0,615.5,615.5,614.5,24900,15314129.3,615.0
2026-01-08 11:09:00,615.5,616.0,616.5,615.0,87500,53861125.3,615.5
2026-01-08 11:10:00,616.0,615.5,616.5,615.5,52300,32221822.3,616.0
2026-01-08 11:11:00,616.0,615.0,616.0,615.0,17700,10895283.8,615.5
2026-01-08 11:12:00,615.0,616.0,616.0,615.0,19300,11879900.0,615.0
2026-01-08 11:13:00,615.5,615.5,616.0,615.0,13700,8430350.0,616.0
2026-01-08 11:14:00,615.5,614.5,615.5,614.5,55600,34189887.6,615.5
2026-01-08 11:15:00,614.5,614.0,615.0,614.0,16400,10076630.6,614.5
2026-01-08 11:16:00,614.0,615.0,615.0,614.0,28000,17202976.2,614.0
2026-01-08 11:17:00,615.0,615.5,615.5,615.0,40700,25034159.4,615.0
2026-01-08 11:18:00,615.5,615.5,615.5,615.0,24900,15314354.4,615.5
2026-01-08 11:19:00,615.0,614.5,615.0,614.0,13100,8051129.2,615.5
2026-01-08 11:20:00,614.5,615.0,615.0,614.5,17000,10452550.0,614.5
2026-01-08 11:21:00,614.5,615.5,615.5,614.5,20600,12668125.0,615.0
2026-01-08 11:22:00,615.0,615.0,615.5,615.0,8600,5289825.0,615.5
2026-01-08 11:23:00,615.5,615.0,616.0,615.0,36300,22342500.0,615.0
2026-01-08 11:24:00,615.0,615.0,615.5,614.5,60100,36962950.0,615.0
2026-01-08 11:25:00,615.5,614.5,616.0,614.5,29500,18150425.0,615.0
2026-01-08 11:26:00,614.5,615.0,615.0,614.5,10400,6392082.2,614.5
2026-01-08 11:27:00,614.5,614.5,615.0,614.5,10300,6331450.0,615.0
2026-01-08 11:28:00,614.5,615.0,615.0,614.5,8600,5287000.0,614.5
2026-01-08 11:29:00,615.0,614.0,615.0,614.0,44100,27095725.0,615.0
2026-01-08 11:30:00,614.0,614.0,614.5,614.0,16400,10070650.0,614.0
2026-01-08 11:31:00,614.0,613.5,614.5,613.5,51200,31431525.0,614.0
2026-01-08 11:32:00,613.5,613.5,614.0,613.5,10200,6258850.0,613.5
2026-01-08 11:33:00,613.5,613.5,614.0,613.0,32800,20124155.0,613.5
2026-01-08 11:34:00,613.5,613.0,614.0,613.0,26500,16251650.0,613.5
2026-01-08 11:35:00,613.0,613.0,613.5,613.0,20900,12812675.0,613.0
2026-01-08 11:36:00,613.0,613.0,613.5,613.0,19200,11773188.1,613.0
2026-01-08 11:37:00,613.0,613.0,614.0,613.0,103100,63252625.0,613.0
2026-01-08 11:38:00,613.5,613.5,613.5,613.0,6100,3740300.0,613.0
2026-01-08 11:39:00,613.0,613.5,613.5,613.0,79200,48582150.0,613.5
2026-01-08 11:40:00,613.5,613.0,613.5,613.0,5300,3250225.0,613.5
2026-01-08 11:41:00,613.5,613.5,613.5,613.0,9100,5580975.0,613.0
2026-01-08 11:42:00,613.5,613.0,613.5,613.0,15500,9507589.5,613.5
2026-01-08 11:43:00,613.5,613.0,613.5,613.0,6200,3802325.0,613.0
2026-01-08 11:44:00,613.5,613.5,613.5,613.0,12500,7664725.0,613.0
2026-01-08 11:45:00,613.5,613.5,613.5,613.0,10700,6560550.0,613.5
2026-01-08 11:46:00,613.0,614.0,614.0,613.0,85600,52512700.0,613.5
2026-01-08 11:47:00,613.5,613.5,614.0,613.5,4700,2884025.0,614.0
2026-01-08 11:48:00,614.0,614.0,614.0,613.5,24500,15034550.0,613.5
2026-01-08 11:49:00,613.5,613.5,614.0,613.5,5100,3129200.0,614.0
2026-01-08 11:50:00,613.5,613.5,614.0,613.5,9400,5767450.0,613.5
2026-01-08 11:51:00,613.5,613.5,614.0,613.5,8600,5276575.0,613.5
2026-01-08 11:52:00,614.0,613.0,614.0,613.0,12500,7667900.0,613.5
2026-01-08 11:53:00,613.0,613.5,613.5,613.0,20000,12261025.0,613.0
2026-01-08 11:54:00,613.5,613.5,613.5,613.0,11500,7052850.0,613.5
2026-01-08 11:55:00,613.0,613.0,613.5,613.0,9400,5763750.0,613.5
2026-01-08 11:56:00,613.0,613.5,613.5,613.0,14000,8586550.0,613.0
2026-01-08 11:57:00,613.5,613.0,613.5,613.0,11700,7173400.0,613.5
2026-01-08 11:58:00,613.0,613.0,613.5,613.0,18600,11403250.0,613.0
2026-01-08 11:59:00,613.0,614.5,614.5,613.0,79400,48734925.0,613.0
2026-01-08 12:00:00,614.0,614.0,614.5,613.5,19500,11971300.0,614.5
2026-01-08 13:01:00,614.0,614.5,614.5,613.0,129400,79413700.0,614.0
2026-01-08 13:02:00,614.5,614.5,615.0,614.0,78500,48232162.1,614.5
2026-01-08 13:03:00,615.0,614.0,615.0,613.5,42900,26342325.0,614.5
2026-01-08 13:04:00,614.0,614.0,614.5,614.0,26000,15964350.0,614.0
2026-01-08 13:05:00,614.0,614.0,614.5,614.0,9100,5588975.0,614.0
2026-01-08 13:06:00,614.0,613.5,614.5,613.5,51100,31374500.0,614.0
2026-01-08 13:07:00,614.0,614.0,614.0,613.5,15800,9696850.0,613.5
2026-01-08 13:08:00,613.5,613.0,614.0,613.0,64800,39746425.0,614.0
2026-01-08 13:09:00,613.0,613.5,614.0,613.0,113500,69628425.0,613.0
2026-01-08 13:10:00,613.5,613.5,614.0,613.0,9900,6073475.0,613.5
2026-01-08 13:11:00,614.0,613.5,614.0,613.0,30800,18896426.6,613.5
2026-01-08 13:12:00,613.0,613.0,613.5,613.0,10200,6255325.0,613.5
2026-01-08 13:13:00,613.0,613.0,613.5,613.0,18100,11097800.0,613.0
2026-01-08 13:14:00,613.0,613.5,614.0,613.0,70100,43000300.0,613.0
2026-01-08 13:15:00,614.0,613.5,614.0,613.5,22100,13565700.0,613.5
2026-01-08 13:16:00,614.0,613.5,614.0,613.0,100200,61502950.0,613.5
2026-01-08 13:17:00,613.0,613.0,613.5,613.0,40800,25014300.0,613.5
2026-01-08 13:18:00,613.5,613.0,614.0,613.0,52000,31898400.0,613.0
2026-01-08 13:19:00,613.5,614.0,614.0,613.0,11800,7240800.0,613.0
2026-01-08 13:20:00,614.0,613.0,614.0,613.0,35300,21658375.0,614.0
2026-01-08 13:21:00,613.0,613.0,613.5,613.0,20800,12754979.7,613.0
2026-01-08 13:22:00,613.0,613.5,614.0,613.0,50300,30861525.0,613.0
2026-01-08 13:23:00,613.5,613.5,614.0,613.5,15200,9327375.0,613.5
2026-01-08 13:24:00,613.5,613.5,614.0,613.5,18800,11534325.0,613.5
2026-01-08 13:25:00,613.5,613.5,614.0,613.5,22200,13621153.2,613.5
2026-01-08 13:26:00,613.5,613.5,614.5,613.5,111400,68390313.5,613.5
2026-01-08 13:27:00,614.0,613.5,614.0,613.5,12300,7546900.0,613.5
2026-01-08 13:28:00,613.5,613.0,613.5,613.0,29300,17973250.0,613.5
2026-01-08 13:29:00,613.5,613.0,614.0,613.0,33700,20674575.0,613.0
2026-01-08 13:30:00,613.5,613.0,613.5,613.0,10900,6682822.2,613.0
2026-01-08 13:31:00,613.5,613.0,613.5,613.0,27400,16799925.0,613.0
2026-01-08 13:32:00,613.0,612.5,613.5,612.5,68700,42109525.0,613.0
2026-01-08 13:33:00,612.5,612.5,613.0,612.5,11600,7107450.0,612.5
2026-01-08 13:34:00,612.5,612.0,613.0,612.0,55700,34121250.0,612.5
2026-01-08 13:35:00,612.0,612.0,612.5,612.0,22100,13531525.0,612.0
2026-01-08 13:36:00,612.0,612.0,612.5,612.0,39900,24422750.0,612.0
2026-01-08 13:37:00,612.0,612.5,612.5,612.0,33100,20263575.0,612.0
2026-01-08 13:38:00,612.0,611.5,612.5,611.5,133500,81680425.0,612.5
2026-01-08 13:39:00,611.5,611.0,611.5,611.0,71100,43459450.0,611.5
2026-01-08 13:40:00,611.0,611.0,611.5,611.0,18000,10999929.5,611.0
2026-01-08 13:41:00,611.0,611.0,611.5,611.0,77600,47440975.0,611.0
2026-01-08 13:42:00,611.0,611.0,611.5,611.0,31300,19132050.0,611.0
2026-01-08 13:43:00,611.5,611.5,611.5,611.0,97500,59618850.0,611.0
2026-01-08 13:44:00,611.5,611.0,612.0,611.0,75400,46102350.0,611.5
2026-01-08 13:45:00,611.0,611.0,611.5,610.5,156500,95649850.0,611.0
2026-01-08 13:46:00,611.5,612.0,612.0,611.0,49100,30009200.0,611.0
2026-01-08 13:47:00,612.0,611.5,612.0,611.0,14100,8619050.0,612.0
2026-01-08 13:48:00,611.5,611.5,611.5,611.0,16700,10204825.0,611.5
2026-01-08 13:49:00,611.0,611.5,611.5,611.0,99500,60833500.0,611.5
2026-01-08 13:50:00,612.0,612.0,612.0,611.5,18700,11440804.6,611.5
