time_key,open,close,high,low,volume,turnover,last_close
2025-06-19 09:30:00,503.0,503.0,503.0,503.0,248700,125096100.0,508.0
2025-06-19 09:31:00,503.5,505.5,505.5,503.0,141900,71601925.0,503.0
2025-06-19 09:32:00,505.5,505.0,505.5,504.5,50300,25404600.0,505.5
2025-06-19 09:33:00,505.0,504.0,505.5,504.0,45500,22966450.0,505.0
2025-06-19 09:34:00,504.0,505.0,505.0,504.0,85000,42865075.0,504.0
2025-06-19 09:35:00,505.0,505.0,506.0,504.5,77400,39107900.0,505.0
2025-06-19 09:36:00,505.0,504.0,505.5,504.0,82500,41626500.0,505.0
2025-06-19 09:37:00,504.0,503.5,504.5,503.5,38000,19151675.0,504.0
2025-06-19 09:38:00,503.5,504.5,504.5,503.5,27900,14060900.0,503.5
2025-06-19 09:39:00,504.5,503.5,504.5,503.5,57800,29132150.0,504.5
2025-06-19 09:40:00,503.5,503.5,504.0,503.0,76400,38462875.0,503.5
2025-06-19 09:41:00,503.5,504.0,504.0,503.0,86000,43299375.0,503.5
2025-06-19 09:42:00,504.0,502.5,504.0,502.0,139800,70304150.0,504.0
2025-06-19 09:43:00,502.5,503.0,503.5,502.0,118400,59514925.0,502.5
2025-06-19 09:44:00,503.0,504.0,504.0,503.0,28500,14350950.0,503.0
2025-06-19 09:45:00,504.0,503.0,504.0,502.5,31400,15793800.0,504.0
2025-06-19 09:46:00,502.5,502.5,503.5,502.5,49600,24939525.0,503.0
2025-06-19 09:47:00,503.0,502.0,503.0,502.0,54400,27336600.0,502.5
2025-06-19 09:48:00,502.0,501.5,502.5,501.0,445700,223591125.0,502.0
2025-06-19 09:49:00,501.5,502.5,502.5,501.5,22500,11296475.0,501.5
2025-06-19 09:50:00,502.0,501.5,502.0,501.5,51900,26041575.0,502.5
2025-06-19 09:51:00,501.5,502.5,502.5,501.5,45100,22633400.0,501.5
2025-06-19 09:52:00,502.5,503.0,503.0,501.5,81000,40689975.0,502.5
2025-06-19 09:53:00,502.5,503.0,503.0,502.0,31300,15729325.0,503.0
2025-06-19 09:54:00,503.0,502.5,503.0,502.5,48200,24239750.0,503.0
2025-06-19 09:55:00,502.5,502.0,503.0,501.5,86300,43319750.0,502.5
2025-06-19 09:56:00,502.0,501.0,502.0,501.0,81000,40612175.0,502.0
2025-06-19 09:57:00,501.0,501.5,501.5,501.0,52800,26454650.0,501.0
2025-06-19 09:58:00,501.0,501.5,502.0,501.0,79400,39806975.0,501.5
2025-06-19 09:59:00,501.5,501.5,501.5,500.5,41300,20692900.0,501.5
2025-06-19 10:00:00,500.5,501.5,502.0,500.5,57900,29021950.0,501.5
2025-06-19 10:01:00,501.5,501.0,502.0,501.0,48600,24374725.0,501.5
