time_key,open,close,high,low,volume,turnover,last_close
2025-12-16 09:30:00,602.5,602.5,602.5,602.5,404300,243590750.0,603.0
2025-12-16 09:31:00,602.5,600.0,603.0,599.5,299600,180041725.0,602.5
2025-12-16 09:32:00,600.0,600.5,601.0,600.0,67000,40221690.8,600.0
2025-12-16 09:33:00,601.0,601.0,601.5,600.5,60800,36541450.0,600.5
2025-12-16 09:34:00,601.0,599.5,601.5,599.5,118200,70978950.0,601.0
2025-12-16 09:35:00,599.5,598.5,600.0,598.5,163400,97891925.0,599.5
2025-12-16 09:36:00,599.0,599.0,599.0,598.5,45900,27485575.0,598.5
2025-12-16 09:37:00,599.0,599.5,600.0,598.5,71800,43032387.5,599.0
2025-12-16 09:38:00,599.5,599.0,599.5,599.0,48300,28947850.0,599.5
2025-12-16 09:39:00,599.0,598.5,599.5,598.5,42800,25624225.0,599.0
2025-12-16 09:40:00,598.5,598.5,599.0,598.5,35500,21248850.0,598.5
2025-12-16 09:41:00,599.0,598.0,599.0,598.0,27800,16631783.4,598.5
2025-12-16 09:42:00,598.5,598.5,598.5,598.0,42900,25658225.0,598.0
2025-12-16 09:43:00,598.5,598.5,598.5,598.0,48700,29127425.0,598.5
2025-12-16 09:44:00,598.0,598.0,598.5,598.0,21500,12859750.0,598.5
2025-12-16 09:45:00,598.0,598.5,599.0,598.0,78300,46862375.0,598.0
2025-12-16 09:46:00,598.5,598.0,599.0,598.0,50300,30098425.0,598.5
2025-12-16 09:47:00,598.0,597.0,598.5,596.5,232000,138545925.0,598.0
2025-12-16 09:48:00,597.0,597.0,597.5,596.0,120000,71610650.0,597.0
2025-12-16 09:49:00,597.0,597.0,597.0,596.5,40900,24402125.0,597.0
2025-12-16 09:50:00,596.5,596.5,597.0,596.0,108600,64782025.0,597.0
2025-12-16 09:51:00,597.0,596.5,597.0,596.5,37400,22315325.0,596.5
2025-12-16 09:52:00,597.0,596.5,597.0,596.5,42000,25058900.0,596.5
2025-12-16 09:53:00,596.5,596.5,597.0,596.0,141500,84409400.0,596.5
2025-12-16 09:54:00,596.5,596.5,596.5,596.0,36300,21640800.0,596.5
2025-12-16 09:55:00,596.5,596.0,596.5,596.0,24800,14784300.0,596.5
2025-12-16 09:56:00,596.0,596.5,597.0,596.0,101200,60354575.0,596.0
2025-12-16 09:57:00,596.5,595.5,596.5,595.5,80300,47852400.0,596.5
2025-12-16 09:58:00,596.0,595.5,596.5,595.5,66200,39449325.0,595.5
2025-12-16 09:59:00,595.5,595.0,596.0,595.0,225600,134311075.0,595.5
2025-12-16 10:00:00,595.0,594.0,595.5,594.0,231200,137527600.0,595.0
2025-12-16 10:01:00,594.0,593.0,594.5,593.0,142000,84299365.6,594.0
2025-12-16 10:02:00,593.0,593.0,593.5,593.0,63700,37780810.1,593.0
2025-12-16 10:03:00,593.0,593.5,594.5,593.0,125800,74690700.0,593.0
2025-12-16 10:04:00,593.5,594.5,594.5,593.5,49800,29587263.5,593.5
2025-12-16 10:05:00,594.5,593.5,594.5,593.5,52600,31238425.0,594.5
2025-12-16 10:06:00,593.5,594.0,594.5,593.5,71300,42353725.0,593.5
2025-12-16 10:07:00,594.0,594.5,595.0,594.0,48700,28947850.0,594.0
2025-12-16 10:08:00,595.0,594.0,595.0,594.0,77200,45887750.0,594.5
2025-12-16 10:09:00,594.5,593.5,594.5,593.5,77900,46286417.4,594.0
2025-12-16 10:10:00,593.5,593.5,594.0,593.5,31500,18702423.6,593.5
2025-12-16 10:11:00,593.5,594.0,594.5,593.5,83000,49299125.0,593.5
2025-12-16 10:12:00,594.0,593.5,594.5,593.5,34900,20730638.2,594.0
2025-12-16 10:13:00,594.0,593.5,594.0,593.5,65700,39005325.0,593.5
2025-12-16 10:14:00,594.0,593.5,594.0,593.5,12000,7125500.0,593.5
2025-12-16 10:15:00,593.5,594.0,594.0,593.5,38700,22980500.0,593.5
2025-12-16 10:16:00,593.5,594.0,594.0,593.5,24800,14721700.0,594.0
2025-12-16 10:17:00,594.0,593.5,594.0,593.5,24700,14666150.0,594.0
2025-12-16 10:18:00,593.5,594.0,594.0,593.5,31100,18465400.0,593.5
2025-12-16 10:19:00,594.0,593.5,594.0,593.5,28900,17157700.0,594.0
2025-12-16 10:20:00,594.0,593.0,594.0,593.0,83000,49248075.0,593.5
2025-12-16 10:21:00,593.0,593.0,593.5,592.5,166900,98939850.0,593.0
2025-12-16 10:22:00,593.0,592.5,593.0,592.0,57900,34305700.0,593.0
2025-12-16 10:23:00,592.5,592.5,593.0,592.0,99300,58821372.0,592.5
2025-12-16 10:24:00,592.5,592.5,593.0,592.5,16600,9838225.0,592.5
2025-12-16 10:25:00,593.0,592.5,593.0,592.5,16700,9897000.0,592.5
2025-12-16 10:26:00,593.0,593.0,593.0,592.5,59800,35438000.0,592.5
2025-12-16 10:27:00,592.5,594.0,594.0,592.5,210000,124663275.0,593.0
2025-12-16 10:28:00,594.0,594.5,594.5,593.5,87600,52043450.0,594.0
2025-12-16 10:29:00,594.5,596.0,596.0,594.5,67800,40366450.0,594.5
2025-12-16 10:30:00,596.0,596.0,596.0,595.5,12600,7506950.0,596.0
2025-12-16 10:31:00,596.0,595.0,596.0,594.0,68500,40754275.0,596.0
2025-12-16 10:32:00,595.0,595.0,595.5,594.5,48200,28680150.0,595.0
2025-12-16 10:33:00,595.5,595.0,595.5,594.5,60600,36058050.0,595.0
2025-12-16 10:34:00,595.5,594.0,595.5,594.0,52800,31398800.0,595.0
2025-12-16 10:35:00,594.5,594.5,594.5,594.0,24300,14439550.0,594.0
2025-12-16 10:36:00,594.5,594.0,594.5,594.0,20100,11943400.0,594.5
2025-12-16 10:37:00,594.0,594.5,594.5,594.0,18900,11230125.0,594.0
2025-12-16 10:38:00,594.5,594.0,594.5,594.0,27600,16398025.0,594.5
2025-12-16 10:39:00,594.0,594.5,594.5,594.0,25600,15211050.0,594.0
2025-12-16 10:40:00,594.5,594.0,594.5,593.5,98600,58566125.0,594.5
2025-12-16 10:41:00,594.0,594.0,594.5,593.5,28500,16925900.0,594.0
2025-12-16 10:42:00,593.5,594.5,594.5,593.5,39600,23525900.0,594.0
2025-12-16 10:43:00,594.5,594.5,594.5,594.0,24600,14617400.0,594.5
2025-12-16 10:44:00,594.5,594.0,594.5,594.0,27700,16456625.0,594.5
2025-12-16 10:45:00,594.0,594.0,594.5,594.0,32300,19194525.0,594.0
2025-12-16 10:46:00,594.0,594.0,594.5,594.0,23500,13962275.0,594.0
2025-12-16 10:47:00,594.0,594.5,595.0,594.0,62700,37278275.0,594.0
2025-12-16 10:48:00,594.5,594.5,594.5,594.0,34900,20743175.0,594.5
2025-12-16 10:49:00,594.5,594.5,594.5,594.0,25100,14916075.0,594.5
2025-12-16 10:50:00,594.0,594.5,594.5,594.0,15000,8914150.0,594.5
2025-12-16 10:51:00,594.0,594.5,595.0,594.0,141700,84203700.0,594.5
2025-12-16 10:52:00,595.0,594.5,595.0,594.5,12900,7672350.0,594.5
2025-12-16 10:53:00,595.0,594.5,595.0,594.5,12000,7136925.0,594.5
2025-12-16 10:54:00,595.0,595.0,595.0,594.5,21400,12724475.0,594.5
2025-12-16 10:55:00,594.5,594.5,595.0,594.0,39700,23591150.0,595.0
2025-12-16 10:56:00,594.0,593.5,594.5,593.5,40200,23875000.0,594.5
2025-12-16 10:57:00,593.5,593.5,594.0,593.5,24300,14425400.0,593.5
2025-12-16 10:58:00,593.5,594.0,594.0,593.5,27300,16207025.0,593.5
2025-12-16 10:59:00,594.0,593.5,594.0,593.5,23000,13654025.0,594.0
2025-12-16 11:00:00,593.5,593.5,594.0,593.5,35400,21012225.0,593.5
2025-12-16 11:01:00,593.5,594.0,594.0,593.0,29700,17629925.0,593.5
2025-12-16 11:02:00,593.5,593.5,594.0,593.5,17900,10625225.0,594.0
2025-12-16 11:03:00,594.0,593.5,594.0,593.5,21400,12701700.0,593.5
2025-12-16 11:04:00,593.5,593.5,594.0,593.5,30500,18104925.0,593.5
2025-12-16 11:05:00,594.0,593.0,594.0,592.5,117200,69499775.0,593.5
2025-12-16 11:06:00,593.0,592.5,593.0,592.0,56000,33180325.0,593.0
2025-12-16 11:07:00,592.5,592.5,593.0,592.5,35800,21212575.0,592.5
2025-12-16 11:08:00,592.5,593.0,593.0,592.0,38000,22516025.0,592.5
2025-12-16 11:09:00,592.5,593.0,593.0,592.0,40000,23711025.0,593.0
2025-12-16 11:10:00,592.5,592.5,593.5,592.5,104400,61909375.0,593.0
2025-12-16 11:11:00,593.0,592.5,593.0,592.5,7500,4445125.0,592.5
2025-12-16 11:12:00,592.5,593.0,593.0,592.5,40200,23833475.0,592.5
