time_key,open,close,high,low,volume
2024-05-22 04:00:00,95.371,95.25,95.371,95.25,33050
2024-05-22 04:01:00,95.3,95.3,95.3,95.3,52030
2024-05-22 04:02:00,95.32,95.35,95.35,95.32,19460
2024-05-22 04:03:00,95.36,95.35,95.36,95.35,9200
2024-05-22 04:04:00,95.35,95.3,95.386,95.3,31530
2024-05-22 04:06:00,95.3,95.3,95.3,95.3,24910
2024-05-22 04:07:00,95.35,95.35,95.35,95.35,11710
2024-05-22 04:09:00,95.29,95.28,95.307,95.28,23860
2024-05-22 04:11:00,95.215,95.2,95.215,95.2,22250
2024-05-22 04:12:00,95.2,95.232,95.232,95.2,23440
2024-05-22 04:13:00,95.22,95.22,95.22,95.22,24000
2024-05-22 04:14:00,95.18,95.16,95.18,95.16,14820
2024-05-22 04:15:00,95.2,95.2,95.2,95.2,12590
2024-05-22 04:18:00,95.225,95.225,95.225,95.225,7430
2024-05-22 04:19:00,95.225,95.215,95.225,95.215,13700
2024-05-22 04:21:00,95.212,95.212,95.212,95.212,14020
2024-05-22 04:24:00,95.23,95.23,95.23,95.23,4480
2024-05-22 04:27:00,95.2,95.2,95.2,95.2,7650
2024-05-22 04:29:00,95.175,95.18,95.18,95.175,6070
2024-05-22 04:30:00,95.195,95.15,95.195,95.15,12650
2024-05-22 04:33:00,95.152,95.152,95.152,95.152,6430
2024-05-22 04:39:00,95.181,95.19,95.19,95.181,8520
2024-05-22 04:41:00,95.19,95.19,95.19,95.19,11830
2024-05-22 04:50:00,95.176,95.176,95.176,95.176,3650
2024-05-22 04:55:00,95.15,95.15,95.15,95.15,2190
2024-05-22 04:56:00,95.124,95.1,95.124,95.1,16300
2024-05-22 04:57:00,95.079,95.079,95.079,95.079,11080
2024-05-22 04:58:00,95.084,95.1,95.1,95.084,13100
2024-05-22 04:59:00,95.065,95.065,95.065,95.065,6830
2024-05-22 05:00:00,95.05,95.05,95.05,95.05,7890
2024-05-22 05:03:00,95.023,95.023,95.023,95.023,10730
2024-05-22 05:08:00,95.06,95.003,95.06,95.0,29720
2024-05-22 05:09:00,95.001,95.003,95.003,95.0,12210
2024-05-22 05:10:00,95.0,95.0,95.0,95.0,21420
2024-05-22 05:11:00,94.902,94.9,94.902,94.9,35320
2024-05-22 05:12:00,94.901,94.897,94.901,94.878,18020
2024-05-22 05:13:00,94.845,94.81,94.845,94.8,30560
2024-05-22 05:14:00,94.77,94.843,94.843,94.77,24560
2024-05-22 05:15:00,94.843,94.758,94.865,94.758,49870
2024-05-22 05:16:00,94.781,94.725,94.781,94.725,9660
2024-05-22 05:17:00,94.75,94.75,94.75,94.75,4720
2024-05-22 05:18:00,94.75,94.75,94.75,94.75,17310
2024-05-22 05:20:00,94.8,94.8,94.8,94.8,23530
2024-05-22 05:23:00,94.91,94.91,94.91,94.91,1760
2024-05-22 05:27:00,94.86,94.85,94.86,94.85,28950
2024-05-22 05:35:00,94.992,95.018,95.018,94.992,9560
2024-05-22 05:38:00,95.0,95.0,95.0,95.0,11290
2024-05-22 05:44:00,94.944,94.944,94.944,94.944,3180
2024-05-22 05:46:00,94.961,94.961,94.961,94.961,10280
2024-05-22 05:48:00,94.93,94.91,94.93,94.91,6930
2024-05-22 05:49:00,94.88,94.88,94.88,94.87,17260
2024-05-22 05:50:00,94.888,94.888,94.888,94.888,6930
